station_id,station_name,address,lat,lon,fast_charger,slow_charger,district_code
194,상계주공15단지,서울특별시 노원구 상계동 652,37.6658310008746,127.055820883513,2,0,11350
195,상계주공16단지아파트,서울특별시 노원구 상계동 624,37.6687833155991,127.053725187886,1,1,11350
196,서울과학기술대학교,서울특별시 노원구 공릉동 172,37.6329781448463,127.079993291778,4,0,11350
197,수락리버시티3단지,서울특별시 노원구 상계동 누원로 28,37.6874771708146,127.053554777755,1,1,11350
198,월계청백1단지 아파트,서울특별시 노원구 월계동 초안산로 89,37.6358316688786,127.051926911669,1,2,11350
199,인재개발원,서울특별시 노원구 노원길 130,37.63555,127.074854,1,1,11350
200,인재개발원(공용),서울특별시 노원구 공릉동 170-2,37.633405415673,127.084860524007,0,2,11350
201,중계건영3차아파트,"서울특별시 노원구 노원로22길 71 (중계동, 건영3차아파트)",37.6485594214008,127.075881614134,1,1,11350
202,중계경남롯데상아 아파트,"서울특별시 노원구 섬밭로 265 (중계동, 경남,롯데,상아아파트)",37.6382878280766,127.062716147408,2,0,11350
203,중계삼성 아파트,서울특별시 노원구 중계동 593,37.6489530022198,127.083313103375,1,2,11350
204,중계센트럴파크,"서울특별시 노원구 덕릉로70가길 21 (상계동, 중계센트럴파크)",37.6428693745143,127.059507325253,1,0,11350
205,중계우성3차아파트,서울특별시 노원구 중계동 덕릉로 613,37.6521799757143,127.073100006389,0,2,11350
206,중계주공4단지 아파트,서울특별시 노원구 중계동 덕릉로76길 29,37.6558199303153,127.076114066791,1,3,11350
207,중계현대2차 아파트,서울특별시 노원구 한글비석로 15길 51,37.655569180671,127.074143426894,0,1,11350
208,학여울청구 아파트,서울특별시 노원구 하계동 동일로207길 186,37.6379556162713,127.059802173858,1,4,11350
209,한국원자력의학원,서울특별시 노원구 공릉동 215-4,37.6283982193447,127.082270259632,1,0,11350
210,현대그린 아파트,서울특별시 노원구 중계동 중계로8길 39,37.6468125009299,127.083998288511,0,2,11350
211,화랑타운,서울특별시 노원구 공릉동 화랑로51길 17,37.6230767984832,127.089350927229,1,2,11350
212,대상타운현대아파트,서울특별시 도봉구 방학동 720-1,37.6651428823127,127.048141717457,1,2,11320
213,도깨비시장 공영주차장,서울특별시 도봉구 방학동 632-1,37.6645935288734,127.033979332055,1,0,11320
214,도봉서원 아파트,서울특별시 도봉구 도봉동 641-1,37.6704142559515,127.047455515013,2,0,11320
215,도봉현대성우 아파트,서울특별시 도봉구 마들로 735-8,37.6761801985232,127.047817506991,1,1,11320
216,동아청솔아파트,서울특별시 도봉구 창동 808,37.6578643872043,127.048380333971,2,3,11320
217,방학3동 주민센터,서울특별시 도봉구 방학동 498-16,37.6590841410409,127.028068675955,1,0,11320
218,방학5단지 신동아 아파트,서울특별시 도봉구 방학동 방학로12길 53,37.6633420641888,127.028548221122,0,2,11320
219,방학극동 아파트,서울특별시 도봉구 시루봉로 11길 25-8,37.6642804585925,127.026521296758,1,0,11320
220,방학금광포란재,서울특별시 도봉구 방학동 도봉로150바길 26,37.6648917145718,127.045113695531,0,2,11320
221,방학명품ESA2단지,서울특별시 도봉구 방학동 716-5,37.6663850778413,127.045614095751,0,2,11320
222,방학우성1차 아파트,서울특별시 도봉구 방학동 해등로 286-5,37.6577297495789,127.024159241858,1,3,11320
223,북한산코오롱하늘채 아파트,서울특별시 도봉구 우이천로 367,37.6478841889324,127.024070387404,1,2,11320
